juniors,inactives,floor,metric,fed,stat,value
FALSE,FALSE,1400,sd,ROU,ptpval,0.901295
FALSE,FALSE,1400,sd,ROU,ptmean,-0.9697339399771226
FALSE,FALSE,1400,sd,ROU,ptsd,24.788256698600154
FALSE,FALSE,1400,sd,RUS,obs,-13.013987323557217
FALSE,FALSE,1400,sd,RUS,ptpval,0.913961
FALSE,FALSE,1400,sd,RUS,ptmean,-0.12262957714789412
FALSE,FALSE,1400,sd,RUS,ptsd,9.432436283022703
FALSE,FALSE,1400,sd,SLO,obs,-55.84520278718102
FALSE,FALSE,1400,sd,SLO,ptpval,0.970384
FALSE,FALSE,1400,sd,SLO,ptmean,-1.4097829699067648
FALSE,FALSE,1400,sd,SLO,ptsd,29.036668815902072
FALSE,FALSE,1400,sd,SRB,obs,-2.015557336248179
FALSE,FALSE,1400,sd,SRB,ptpval,0.540526
FALSE,FALSE,1400,sd,SRB,ptmean,-0.4508715667006295
FALSE,FALSE,1400,sd,SRB,ptsd,14.927951717549867
FALSE,FALSE,1400,sd,SRI,obs,-75.1268602909001
FALSE,FALSE,1400,sd,SRI,ptpval,0.999981
FALSE,FALSE,1400,sd,SRI,ptmean,-0.5973029870839438
FALSE,FALSE,1400,sd,SRI,ptsd,18.355113406239496
FALSE,FALSE,1400,sd,SUI,obs,47.66518556910208
FALSE,FALSE,1400,sd,SUI,ptpval,0.035644
FALSE,FALSE,1400,sd,SUI,ptmean,-1.4743223217509667
FALSE,FALSE,1400,sd,SUI,ptsd,26.856016425979256
FALSE,FALSE,1400,sd,SVK,obs,46.41579909455473
FALSE,FALSE,1400,sd,SVK,ptpval,0.012014
FALSE,FALSE,1400,sd,SVK,ptmean,-0.9324369744816633
FALSE,FALSE,1400,sd,SVK,ptsd,20.730597944139916
FALSE,FALSE,1400,sd,SWE,obs,31.00976414194284
FALSE,FALSE,1400,sd,SWE,ptpval,0.106522
FALSE,FALSE,1400,sd,SWE,ptmean,-1.2982806952896577
FALSE,FALSE,1400,sd,SWE,ptsd,25.805955895395055
FALSE,FALSE,1400,sd,TUR,obs,-10.782110012448697
FALSE,FALSE,1400,sd,TUR,ptpval,0.627968
FALSE,FALSE,1400,sd,TUR,ptmean,-1.4415219151925251
FALSE,FALSE,1400,sd,TUR,ptsd,27.807410340744283
FALSE,FALSE,1400,sd,UKR,obs,-20.78741739113258
FALSE,FALSE,1400,sd,UKR,ptpval,0.835557
FALSE,FALSE,1400,sd,UKR,ptmean,-0.6119581924888243
FALSE,FALSE,1400,sd,UKR,ptsd,20.6400467258826
FALSE,FALSE,1400,sd,USA,obs,24.508060207862684
FALSE,FALSE,1400,sd,USA,ptpval,0.200409
FALSE,FALSE,1400,sd,USA,ptmean,-1.7592583189133897
FALSE,FALSE,1400,sd,USA,ptsd,31.11213951505965
FALSE,FALSE,1400,sd,VIE,obs,-73.86303620988576
FALSE,FALSE,1400,sd,VIE,ptpval,0.982749
FALSE,FALSE,1400,sd,VIE,ptmean,-0.761832742775257
FALSE,FALSE,1400,sd,VIE,ptsd,34.916476110637696
FALSE,FALSE,1400,top1,ARG,obs,-296
FALSE,FALSE,1400,top1,ARG,ptpval,0.755414
FALSE,FALSE,1400,top1,ARG,ptmean,-214.959005
FALSE,FALSE,1400,top1,ARG,ptsd,116.14111643672501
FALSE,FALSE,1400,top1,AUT,obs,-364
FALSE,FALSE,1400,top1,AUT,ptpval,0.878307
FALSE,FALSE,1400,top1,AUT,ptmean,-253.945619
FALSE,FALSE,1400,top1,AUT,ptsd,101.98190497345982
FALSE,FALSE,1400,top1,BEL,obs,-319
FALSE,FALSE,1400,top1,BEL,ptpval,0.708248
FALSE,FALSE,1400,top1,BEL,ptmean,-241.468864
FALSE,FALSE,1400,top1,BEL,ptsd,115.14117029993488
FALSE,FALSE,1400,top1,BRA,obs,-381
FALSE,FALSE,1400,top1,BRA,ptpval,0.971066
FALSE,FALSE,1400,top1,BRA,ptmean,-145.075095
FALSE,FALSE,1400,top1,BRA,ptsd,111.95871023950652
FALSE,FALSE,1400,top1,BUL,obs,-261
FALSE,FALSE,1400,top1,BUL,ptpval,0.647497
FALSE,FALSE,1400,top1,BUL,ptmean,-224.54324
FALSE,FALSE,1400,top1,BUL,ptsd,139.2685904719464
FALSE,FALSE,1400,top1,CHN,obs,-137
FALSE,FALSE,1400,top1,CHN,ptpval,0.945173
FALSE,FALSE,1400,top1,CHN,ptmean,-40.349557
FALSE,FALSE,1400,top1,CHN,ptsd,68.08632051044296
FALSE,FALSE,1400,top1,COL,obs,-292
FALSE,FALSE,1400,top1,COL,ptpval,0.99259
FALSE,FALSE,1400,top1,COL,ptmean,-83.321334
FALSE,FALSE,1400,top1,COL,ptsd,81.69663310565686
FALSE,FALSE,1400,top1,CRO,obs,-401
FALSE,FALSE,1400,top1,CRO,ptpval,0.987849
FALSE,FALSE,1400,top1,CRO,ptmean,-187.931061
FALSE,FALSE,1400,top1,CRO,ptsd,100.81134011280965
FALSE,FALSE,1400,top1,CUB,obs,-264
FALSE,FALSE,1400,top1,CUB,ptpval,0.997118
FALSE,FALSE,1400,top1,CUB,ptmean,-100.948999
FALSE,FALSE,1400,top1,CUB,ptsd,68.92683247332816
FALSE,FALSE,1400,top1,CZE,obs,-419
FALSE,FALSE,1400,top1,CZE,ptpval,0.985841
FALSE,FALSE,1400,top1,CZE,ptmean,-228.849311
FALSE,FALSE,1400,top1,CZE,ptsd,102.5763674719301
FALSE,FALSE,1400,top1,ENG,obs,-287
FALSE,FALSE,1400,top1,ENG,ptpval,0.682103
FALSE,FALSE,1400,top1,ENG,ptmean,-223.881913
FALSE,FALSE,1400,top1,ENG,ptsd,124.71001828662
FALSE,FALSE,1400,top1,ESP,obs,-299
FALSE,FALSE,1400,top1,ESP,ptpval,0.794013
FALSE,FALSE,1400,top1,ESP,ptmean,-225.690689
FALSE,FALSE,1400,top1,ESP,ptsd,89.53026206469576
FALSE,FALSE,1400,top1,FRA,obs,-337
FALSE,FALSE,1400,top1,FRA,ptpval,0.8852
FALSE,FALSE,1400,top1,FRA,ptmean,-231.061562
FALSE,FALSE,1400,top1,FRA,ptsd,105.48105998886328
FALSE,FALSE,1400,top1,GEO,obs,-167
FALSE,FALSE,1400,top1,GEO,ptpval,0.97323
FALSE,FALSE,1400,top1,GEO,ptmean,-53.341842
FALSE,FALSE,1400,top1,GEO,ptsd,88.01717210334357
FALSE,FALSE,1400,top1,GER,obs,-193
FALSE,FALSE,1400,top1,GER,ptpval,0.939076
FALSE,FALSE,1400,top1,GER,ptmean,-92.897965
FALSE,FALSE,1400,top1,GER,ptsd,60.187640844370094
FALSE,FALSE,1400,top1,GRE,obs,-401
FALSE,FALSE,1400,top1,GRE,ptpval,0.993967
FALSE,FALSE,1400,top1,GRE,ptmean,-138.599058
FALSE,FALSE,1400,top1,GRE,ptsd,103.9901212012851
FALSE,FALSE,1400,top1,HUN,obs,-333
FALSE,FALSE,1400,top1,HUN,ptpval,0.871928
FALSE,FALSE,1400,top1,HUN,ptmean,-214.125648
FALSE,FALSE,1400,top1,HUN,ptsd,104.6323630934115
FALSE,FALSE,1400,top1,IND,obs,-183
FALSE,FALSE,1400,top1,IND,ptpval,0.506731
FALSE,FALSE,1400,top1,IND,ptmean,-178.802184
FALSE,FALSE,1400,top1,IND,ptsd,101.36111931557711
FALSE,FALSE,1400,top1,IRI,obs,-90
FALSE,FALSE,1400,top1,IRI,ptpval,0.147963
FALSE,FALSE,1400,top1,IRI,ptmean,-205.316427
FALSE,FALSE,1400,top1,IRI,ptsd,125.89854190337734
FALSE,FALSE,1400,top1,ISR,obs,-338
FALSE,FALSE,1400,top1,ISR,ptpval,0.900456
FALSE,FALSE,1400,top1,ISR,ptmean,-186.715135
FALSE,FALSE,1400,top1,ISR,ptsd,105.91120317565432
FALSE,FALSE,1400,top1,ITA,obs,-237
FALSE,FALSE,1400,top1,ITA,ptpval,0.42398
FALSE,FALSE,1400,top1,ITA,ptmean,-257.638524
FALSE,FALSE,1400,top1,ITA,ptsd,109.880850756184
FALSE,FALSE,1400,top1,KAZ,obs,-141
FALSE,FALSE,1400,top1,KAZ,ptpval,0.362314
FALSE,FALSE,1400,top1,KAZ,ptmean,-156.676176
FALSE,FALSE,1400,top1,KAZ,ptsd,108.99344705801596
FALSE,FALSE,1400,top1,LAT,obs,-338
FALSE,FALSE,1400,top1,LAT,ptpval,0.987313
FALSE,FALSE,1400,top1,LAT,ptmean,-104.302125
FALSE,FALSE,1400,top1,LAT,ptsd,109.8420969153933
FALSE,FALSE,1400,top1,LTU,obs,3
FALSE,FALSE,1400,top1,LTU,ptpval,0.024429
FALSE,FALSE,1400,top1,LTU,ptmean,-70.208321
FALSE,FALSE,1400,top1,LTU,ptsd,80.7596825618284
FALSE,FALSE,1400,top1,MEX,obs,-357
FALSE,FALSE,1400,top1,MEX,ptpval,0.994517
FALSE,FALSE,1400,top1,MEX,ptmean,-144.813623
FALSE,FALSE,1400,top1,MEX,ptsd,98.59752153114776
FALSE,FALSE,1400,top1,NED,obs,-388
FALSE,FALSE,1400,top1,NED,ptpval,0.860042
FALSE,FALSE,1400,top1,NED,ptmean,-278.602135
FALSE,FALSE,1400,top1,NED,ptsd,114.66019583710067
FALSE,FALSE,1400,top1,PHI,obs,-388
FALSE,FALSE,1400,top1,PHI,ptpval,0.998649
FALSE,FALSE,1400,top1,PHI,ptmean,-103.468199
FALSE,FALSE,1400,top1,PHI,ptsd,81.51003258852131
FALSE,FALSE,1400,top1,POL,obs,-348
FALSE,FALSE,1400,top1,POL,ptpval,0.993908
FALSE,FALSE,1400,top1,POL,ptmean,-157.793219
FALSE,FALSE,1400,top1,POL,ptsd,86.49793659106021
FALSE,FALSE,1400,top1,ROU,obs,-215
FALSE,FALSE,1400,top1,ROU,ptpval,0.74955
FALSE,FALSE,1400,top1,ROU,ptmean,-150.713555
FALSE,FALSE,1400,top1,ROU,ptsd,85.67953847474497
FALSE,FALSE,1400,top1,RUS,obs,-205
FALSE,FALSE,1400,top1,RUS,ptpval,0.997515
FALSE,FALSE,1400,top1,RUS,ptmean,-59.034381
FALSE,FALSE,1400,top1,RUS,ptsd,48.0435090842208
FALSE,FALSE,1400,top1,SLO,obs,-330
FALSE,FALSE,1400,top1,SLO,ptpval,0.89253
FALSE,FALSE,1400,top1,SLO,ptmean,-190.660602
FALSE,FALSE,1400,top1,SLO,ptsd,111.11800930636569
FALSE,FALSE,1400,top1,SRB,obs,-256
FALSE,FALSE,1400,top1,SRB,ptpval,0.958419
FALSE,FALSE,1400,top1,SRB,ptmean,-137.159159
FALSE,FALSE,1400,top1,SRB,ptsd,74.09134279347214
FALSE,FALSE,1400,top1,SRI,obs,-333
FALSE,FALSE,1400,top1,SRI,ptpval,0.999966
FALSE,FALSE,1400,top1,SRI,ptmean,-87.067179
FALSE,FALSE,1400,top1,SRI,ptsd,72.33237103782696
FALSE,FALSE,1400,top1,SUI,obs,-325
FALSE,FALSE,1400,top1,SUI,ptpval,0.798503
FALSE,FALSE,1400,top1,SUI,ptmean,-242.836075
FALSE,FALSE,1400,top1,SUI,ptsd,112.01437299210362
FALSE,FALSE,1400,top1,SVK,obs,-251
FALSE,FALSE,1400,top1,SVK,ptpval,0.529135
FALSE,FALSE,1400,top1,SVK,ptmean,-229.162432
FALSE,FALSE,1400,top1,SVK,ptsd,106.09520303028543
FALSE,FALSE,1400,top1,SWE,obs,-222
FALSE,FALSE,1400,top1,SWE,ptpval,0.226939
FALSE,FALSE,1400,top1,SWE,ptmean,-303.049889
FALSE,FALSE,1400,top1,SWE,ptsd,115.41401832742551
FALSE,FALSE,1400,top1,TUR,obs,-169
FALSE,FALSE,1400,top1,TUR,ptpval,0.434784
FALSE,FALSE,1400,top1,TUR,ptmean,-200.477788
FALSE,FALSE,1400,top1,TUR,ptsd,133.13674139026736
FALSE,FALSE,1400,top1,UKR,obs,-131
FALSE,FALSE,1400,top1,UKR,ptpval,0.923883
FALSE,FALSE,1400,top1,UKR,ptmean,-59.953571
FALSE,FALSE,1400,top1,UKR,ptsd,52.03941649796648
FALSE,FALSE,1400,top1,USA,obs,-400
FALSE,FALSE,1400,top1,USA,ptpval,0.78083
FALSE,FALSE,1400,top1,USA,ptmean,-291.364196
FALSE,FALSE,1400,top1,USA,ptsd,133.8361625249019
FALSE,FALSE,1400,top1,VIE,obs,-347
FALSE,FALSE,1400,top1,VIE,ptpval,0.995566
FALSE,FALSE,1400,top1,VIE,ptmean,-85.955853
FALSE,FALSE,1400,top1,VIE,ptsd,155.65052342066764
FALSE,FALSE,1400,top10,ARG,obs,-406.5999999999999
FALSE,FALSE,1400,top10,ARG,ptpval,0.346666
FALSE,FALSE,1400,top10,ARG,ptmean,-436.77491110000005
FALSE,FALSE,1400,top10,ARG,ptsd,75.56194889324401
FALSE,FALSE,1400,top10,AUT,obs,-326.9000000000001
FALSE,FALSE,1400,top10,AUT,ptpval,0.874426
FALSE,FALSE,1400,top10,AUT,ptmean,-275.59012219999994
FALSE,FALSE,1400,top10,AUT,ptsd,45.4416075689314
FALSE,FALSE,1400,top10,BEL,obs,-494.5999999999999
FALSE,FALSE,1400,top10,BEL,ptpval,0.961499
FALSE,FALSE,1400,top10,BEL,ptmean,-393.7515498999999
FALSE,FALSE,1400,top10,BEL,ptsd,58.56874464059866
FALSE,FALSE,1400,top10,BRA,obs,-488.0999999999999
FALSE,FALSE,1400,top10,BRA,ptpval,0.999781
FALSE,FALSE,1400,top10,BRA,ptmean,-314.66994349999993
FALSE,FALSE,1400,top10,BRA,ptsd,56.14003489988516
FALSE,FALSE,1400,top10,BUL,obs,-328.0999999999999
FALSE,FALSE,1400,top10,BUL,ptpval,0.798326
FALSE,FALSE,1400,top10,BUL,ptmean,-271.407005
FALSE,FALSE,1400,top10,BUL,ptsd,68.5389713989098
FALSE,FALSE,1400,top10,CHN,obs,-231.69999999999982
FALSE,FALSE,1400,top10,CHN,ptpval,0.999109
FALSE,FALSE,1400,top10,CHN,ptmean,-86.17758979999999
FALSE,FALSE,1400,top10,CHN,ptsd,51.43002060888129
FALSE,FALSE,1400,top10,COL,obs,-348.2999999999997
FALSE,FALSE,1400,top10,COL,ptpval,0.97174
FALSE,FALSE,1400,top10,COL,ptmean,-246.03025019999993
FALSE,FALSE,1400,top10,COL,ptsd,54.945883092143156
FALSE,FALSE,1400,top10,CRO,obs,-406.7999999999997
FALSE,FALSE,1400,top10,CRO,ptpval,0.954535
FALSE,FALSE,1400,top10,CRO,ptmean,-319.51554609999994
FALSE,FALSE,1400,top10,CRO,ptsd,52.302180367426786
FALSE,FALSE,1400,top10,CUB,obs,-317.10000000000036
FALSE,FALSE,1400,top10,CUB,ptpval,0.999158
FALSE,FALSE,1400,top10,CUB,ptmean,-163.62673250000006
FALSE,FALSE,1400,top10,CUB,ptsd,48.84580186112013
FALSE,FALSE,1400,top10,CZE,obs,-384.8000000000002
FALSE,FALSE,1400,top10,CZE,ptpval,0.931181
FALSE,FALSE,1400,top10,CZE,ptmean,-315.879386
FALSE,FALSE,1400,top10,CZE,ptsd,47.97453033661261
FALSE,FALSE,1400,top10,ENG,obs,-435.5999999999999
FALSE,FALSE,1400,top10,ENG,ptpval,0.747644
FALSE,FALSE,1400,top10,ENG,ptmean,-392.4048641999999
FALSE,FALSE,1400,top10,ENG,ptsd,62.9488601477306
FALSE,FALSE,1400,top10,ESP,obs,-376.1999999999998
FALSE,FALSE,1400,top10,ESP,ptpval,0.90944
FALSE,FALSE,1400,top10,ESP,ptmean,-315.12467379999987
FALSE,FALSE,1400,top10,ESP,ptsd,46.36546202745811
FALSE,FALSE,1400,top10,FRA,obs,-328.1999999999998
FALSE,FALSE,1400,top10,FRA,ptpval,0.915975
FALSE,FALSE,1400,top10,FRA,ptmean,-264.7313818999999
FALSE,FALSE,1400,top10,FRA,ptsd,47.27845193952913
FALSE,FALSE,1400,top10,GEO,obs,-175.89999999999964
FALSE,FALSE,1400,top10,GEO,ptpval,0.967301
FALSE,FALSE,1400,top10,GEO,ptmean,-86.17003679999999
FALSE,FALSE,1400,top10,GEO,ptsd,47.358951010098245
FALSE,FALSE,1400,top10,GER,obs,-288.7000000000003
FALSE,FALSE,1400,top10,GER,ptpval,0.999717
FALSE,FALSE,1400,top10,GER,ptmean,-183.59106330000006
FALSE,FALSE,1400,top10,GER,ptsd,33.10353216817257
FALSE,FALSE,1400,top10,GRE,obs,-442.8000000000002
FALSE,FALSE,1400,top10,GRE,ptpval,0.999033
FALSE,FALSE,1400,top10,GRE,ptmean,-289.4808134000001
FALSE,FALSE,1400,top10,GRE,ptsd,55.745321332424275
FALSE,FALSE,1400,top10,HUN,obs,-332.7000000000003
FALSE,FALSE,1400,top10,HUN,ptpval,0.732087
FALSE,FALSE,1400,top10,HUN,ptmean,-300.15172500000006
FALSE,FALSE,1400,top10,HUN,ptsd,51.576077696895176
FALSE,FALSE,1400,top10,IND,obs,-264.9000000000001
FALSE,FALSE,1400,top10,IND,ptpval,0.185651
FALSE,FALSE,1400,top10,IND,ptmean,-329.2721761000001
FALSE,FALSE,1400,top10,IND,ptsd,71.51717580404743
FALSE,FALSE,1400,top10,IRI,obs,-357.5
FALSE,FALSE,1400,top10,IRI,ptpval,0.185927
FALSE,FALSE,1400,top10,IRI,ptmean,-425.79386789999995
FALSE,FALSE,1400,top10,IRI,ptsd,76.09074758739865
FALSE,FALSE,1400,top10,ISR,obs,-419.5
FALSE,FALSE,1400,top10,ISR,ptpval,0.684761
FALSE,FALSE,1400,top10,ISR,ptmean,-385.58024389999997
FALSE,FALSE,1400,top10,ISR,ptsd,70.36106003710631
FALSE,FALSE,1400,top10,ITA,obs,-342.1999999999998
FALSE,FALSE,1400,top10,ITA,ptpval,0.260331
FALSE,FALSE,1400,top10,ITA,ptmean,-377.0862042
FALSE,FALSE,1400,top10,ITA,ptsd,55.37744035468598
FALSE,FALSE,1400,top10,KAZ,obs,-282.1999999999998
FALSE,FALSE,1400,top10,KAZ,ptpval,0.530671
FALSE,FALSE,1400,top10,KAZ,ptmean,-277.02653819999995
FALSE,FALSE,1400,top10,KAZ,ptsd,73.69046327312859
FALSE,FALSE,1400,top10,LAT,obs,-339.9000000000001
FALSE,FALSE,1400,top10,LAT,ptpval,0.979765
FALSE,FALSE,1400,top10,LAT,ptmean,-199.8043184
FALSE,FALSE,1400,top10,LAT,ptsd,69.9352525009452
FALSE,FALSE,1400,top10,LTU,obs,-271.4000000000001
FALSE,FALSE,1400,top10,LTU,ptpval,0.75578
FALSE,FALSE,1400,top10,LTU,ptmean,-223.35104830000003
FALSE,FALSE,1400,top10,LTU,ptsd,68.63270321303847
FALSE,FALSE,1400,top10,MEX,obs,-378.29999999999995
FALSE,FALSE,1400,top10,MEX,ptpval,0.999966
FALSE,FALSE,1400,top10,MEX,ptmean,-197.46302529999997
FALSE,FALSE,1400,top10,MEX,ptsd,50.887970348080145
FALSE,FALSE,1400,top10,NED,obs,-339.5999999999999
FALSE,FALSE,1400,top10,NED,ptpval,0.519155
FALSE,FALSE,1400,top10,NED,ptmean,-335.49509299999994
FALSE,FALSE,1400,top10,NED,ptsd,49.555345678479874
FALSE,FALSE,1400,top10,PHI,obs,-389.2000000000003
FALSE,FALSE,1400,top10,PHI,ptpval,0.992142
FALSE,FALSE,1400,top10,PHI,ptmean,-235.18407850000003
FALSE,FALSE,1400,top10,PHI,ptsd,63.9893695008417
FALSE,FALSE,1400,top10,POL,obs,-309.4000000000001
FALSE,FALSE,1400,top10,POL,ptpval,0.969654
FALSE,FALSE,1400,top10,POL,ptmean,-213.18251770000003
FALSE,FALSE,1400,top10,POL,ptsd,50.75770913727516
FALSE,FALSE,1400,top10,ROU,obs,-266.6999999999998
FALSE,FALSE,1400,top10,ROU,ptpval,0.476177
FALSE,FALSE,1400,top10,ROU,ptmean,-272.59488469999997
FALSE,FALSE,1400,top10,ROU,ptsd,65.9660753233569
FALSE,FALSE,1400,top10,RUS,obs,-258.1999999999998
FALSE,FALSE,1400,top10,RUS,ptpval,0.999057
FALSE,FALSE,1400,top10,RUS,ptmean,-141.14792549999999
FALSE,FALSE,1400,top10,RUS,ptsd,36.56186679378603
FALSE,FALSE,1400,top10,SLO,obs,-352.8000000000002
FALSE,FALSE,1400,top10,SLO,ptpval,0.783704
FALSE,FALSE,1400,top10,SLO,ptmean,-303.3374754
FALSE,FALSE,1400,top10,SLO,ptsd,62.745460951906864
FALSE,FALSE,1400,top10,SRB,obs,-279.5
FALSE,FALSE,1400,top10,SRB,ptpval,0.909331
FALSE,FALSE,1400,top10,SRB,ptmean,-227.52921550000005
FALSE,FALSE,1400,top10,SRB,ptsd,39.42921815440684
FALSE,FALSE,1400,top10,SRI,obs,-356.5
FALSE,FALSE,1400,top10,SRI,ptpval,0.999997
FALSE,FALSE,1400,top10,SRI,ptmean,-137.20533669999998
FALSE,FALSE,1400,top10,SRI,ptsd,45.04744775525224
FALSE,FALSE,1400,top10,SUI,obs,-395.7000000000003
FALSE,FALSE,1400,top10,SUI,ptpval,0.585398
FALSE,FALSE,1400,top10,SUI,ptmean,-382.0794525000002
FALSE,FALSE,1400,top10,SUI,ptsd,56.234198866129226
FALSE,FALSE,1400,top10,SVK,obs,-265.4000000000001
FALSE,FALSE,1400,top10,SVK,ptpval,0.046604
FALSE,FALSE,1400,top10,SVK,ptmean,-355.6506233999999
FALSE,FALSE,1400,top10,SVK,ptsd,52.95797289000272
FALSE,FALSE,1400,top10,SWE,obs,-402.5
FALSE,FALSE,1400,top10,SWE,ptpval,0.453655
FALSE,FALSE,1400,top10,SWE,ptmean,-409.3915645999999
FALSE,FALSE,1400,top10,SWE,ptsd,60.86630705810367
FALSE,FALSE,1400,top10,TUR,obs,-447.5
FALSE,FALSE,1400,top10,TUR,ptpval,0.583973
FALSE,FALSE,1400,top10,TUR,ptmean,-427.79428380000013
FALSE,FALSE,1400,top10,TUR,ptsd,79.59825568960272
FALSE,FALSE,1400,top10,UKR,obs,-279
FALSE,FALSE,1400,top10,UKR,ptpval,0.96459
FALSE,FALSE,1400,top10,UKR,ptmean,-192.14949230000005
FALSE,FALSE,1400,top10,UKR,ptsd,46.70820730898236
FALSE,FALSE,1400,top10,USA,obs,-429.5
FALSE,FALSE,1400,top10,USA,ptpval,0.289883
FALSE,FALSE,1400,top10,USA,ptmean,-467.9932025
FALSE,FALSE,1400,top10,USA,ptsd,71.88845712542634
FALSE,FALSE,1400,top10,VIE,obs,-251.5
FALSE,FALSE,1400,top10,VIE,ptpval,0.987515
FALSE,FALSE,1400,top10,VIE,ptmean,-100.9252689
FALSE,FALSE,1400,top10,VIE,ptsd,70.78940347348843
FALSE,FALSE,1600,mean,ARG,obs,38.36073619631884
FALSE,FALSE,1600,mean,ARG,ptpval,0.180256
FALSE,FALSE,1600,mean,ARG,ptmean,0.023261492024540156
FALSE,FALSE,1600,mean,ARG,ptsd,42.02773766732088
FALSE,FALSE,1600,mean,AUT,obs,-71.17895111510757
FALSE,FALSE,1600,mean,AUT,ptpval,0.998266
FALSE,FALSE,1600,mean,AUT,ptmean,-0.026423954533959064
FALSE,FALSE,1600,mean,AUT,ptsd,24.986812765757158
FALSE,FALSE,1600,mean,BRA,obs,-95.93387423935087
FALSE,FALSE,1600,mean,BRA,ptpval,0.999978
FALSE,FALSE,1600,mean,BRA,ptmean,0.0047782432048682835
FALSE,FALSE,1600,mean,BRA,ptsd,25.341272495057865
FALSE,FALSE,1600,mean,CHN,obs,-71.85697067095225
FALSE,FALSE,1600,mean,CHN,ptpval,0.928302
FALSE,FALSE,1600,mean,CHN,ptmean,-0.027848336413552763
FALSE,FALSE,1600,mean,CHN,ptsd,49.00920094546311
FALSE,FALSE,1600,mean,COL,obs,-49.677204829138645
FALSE,FALSE,1600,mean,COL,ptpval,0.963951
FALSE,FALSE,1600,mean,COL,ptmean,0.031601763658686326
FALSE,FALSE,1600,mean,COL,ptsd,28.127744937403154
FALSE,FALSE,1600,mean,CRO,obs,-45.484248547064226
FALSE,FALSE,1600,mean,CRO,ptpval,0.940593
FALSE,FALSE,1600,mean,CRO,ptmean,0.005469918798544297
FALSE,FALSE,1600,mean,CRO,ptsd,29.47903197151834
FALSE,FALSE,1600,mean,CUB,obs,-77.07335856363306
FALSE,FALSE,1600,mean,CUB,ptpval,0.99534
FALSE,FALSE,1600,mean,CUB,ptmean,-0.021085184870621033
FALSE,FALSE,1600,mean,CUB,ptsd,30.174810651876044
FALSE,FALSE,1600,mean,CZE,obs,-4.310730957144187
FALSE,FALSE,1600,mean,CZE,ptpval,0.587089
FALSE,FALSE,1600,mean,CZE,ptmean,-0.016826574417180353
FALSE,FALSE,1600,mean,CZE,ptsd,18.76488509254149
FALSE,FALSE,1600,mean,ENG,obs,-2.6147621866982718
FALSE,FALSE,1600,mean,ENG,ptpval,0.522337
FALSE,FALSE,1600,mean,ENG,ptmean,-0.030048039767120636
FALSE,FALSE,1600,mean,ENG,ptsd,35.81866121631557
FALSE,FALSE,1600,mean,ESP,obs,-12.110426456618825
FALSE,FALSE,1600,mean,ESP,ptpval,0.767827
FALSE,FALSE,1600,mean,ESP,ptmean,0.031388699507665256
FALSE,FALSE,1600,mean,ESP,ptsd,16.493812024045454
FALSE,FALSE,1600,mean,FRA,obs,-19.474882143124432
FALSE,FALSE,1600,mean,FRA,ptpval,0.908208
FALSE,FALSE,1600,mean,FRA,ptmean,0.009453798649738512
FALSE,FALSE,1600,mean,FRA,ptsd,14.743709063746723
FALSE,FALSE,1600,mean,GEO,obs,-7.0046981442328615
FALSE,FALSE,1600,mean,GEO,ptpval,0.552865
FALSE,FALSE,1600,mean,GEO,ptmean,0.11402040451021868
FALSE,FALSE,1600,mean,GEO,ptsd,53.10085625988462
FALSE,FALSE,1600,mean,GER,obs,-81.6258024691358
FALSE,FALSE,1600,mean,GER,ptpval,1
FALSE,FALSE,1600,mean,GER,ptmean,-0.01844831414218828
FALSE,FALSE,1600,mean,GER,ptsd,11.109684866504908
FALSE,FALSE,1600,mean,GRE,obs,-89.15035344344915
FALSE,FALSE,1600,mean,GRE,ptpval,0.999792
FALSE,FALSE,1600,mean,GRE,ptmean,0.005227290995940468
FALSE,FALSE,1600,mean,GRE,ptsd,26.45360744754371
FALSE,FALSE,1600,mean,HUN,obs,5.5087791214045865
FALSE,FALSE,1600,mean,HUN,ptpval,0.405073
FALSE,FALSE,1600,mean,HUN,ptmean,-0.021825698572111703
FALSE,FALSE,1600,mean,HUN,ptsd,23.91824859040581
FALSE,FALSE,1600,mean,IND,obs,88.83732790776548
FALSE,FALSE,1600,mean,IND,ptpval,0.00305
FALSE,FALSE,1600,mean,IND,ptmean,-0.007392310261105376
FALSE,FALSE,1600,mean,IND,ptsd,31.415420394870058
FALSE,FALSE,1600,mean,ITA,obs,24.458081244598134
FALSE,FALSE,1600,mean,ITA,ptpval,0.218858
FALSE,FALSE,1600,mean,ITA,ptmean,0.015152721284629016
FALSE,FALSE,1600,mean,ITA,ptsd,31.750803722924967
FALSE,FALSE,1600,mean,KAZ,obs,2.3388888888887323
FALSE,FALSE,1600,mean,KAZ,ptpval,0.476576
FALSE,FALSE,1600,mean,KAZ,ptmean,0.05572845648148161
FALSE,FALSE,1600,mean,KAZ,ptsd,48.8622402710477
FALSE,FALSE,1600,mean,LAT,obs,-69.58365384615377
FALSE,FALSE,1600,mean,LAT,ptpval,0.922845
FALSE,FALSE,1600,mean,LAT,ptmean,-0.10462143701923082
FALSE,FALSE,1600,mean,LAT,ptsd,48.95228749214771
FALSE,FALSE,1600,mean,MEX,obs,-135.80013481631295
FALSE,FALSE,1600,mean,MEX,ptpval,0.999997
FALSE,FALSE,1600,mean,MEX,ptmean,0.03927301336928444
FALSE,FALSE,1600,mean,MEX,ptsd,30.874793068894128
